,Year,YearBuilt,Distance,Lattitude,Longtitude,Propertycount,Landsize,BuildingArea,Rooms,Bathroom,Car,Type_h,Type_t,Type_u,LogPrice
5270,2017,1970.0,4.0,-37.7826,144.9311,3593.0,0.0,62.0,2,1.0,1.0,0,0,1,13.017002861746503
5271,2017,2006.0,6.0,-37.86165,145.02148,4836.0,3093.0,75.0,2,2.0,1.0,0,0,1,13.618278388434565
5272,2016,2009.0,13.0,-37.7939,144.8261,3755.0,119.0,110.0,3,2.0,1.0,1,0,0,13.038981768465277
5273,2018,1910.0,8.0,-37.7536,144.91097,9264.0,590.0,185.0,4,2.0,3.0,1,0,0,14.361896357128815
5274,2017,2006.0,21.0,-37.57383,144.92424,15510.0,771.0,255.0,4,2.0,2.0,1,0,0,13.507625778194974
5275,2017,2012.0,5.0,-37.775,144.9513,11918.0,0.0,212.0,4,3.0,2.0,1,0,0,14.457364444136669
5276,2016,1960.0,3.0,-37.8343,144.9899,14887.0,0.0,75.0,2,1.0,1.0,0,0,1,13.567049198665774
5277,2017,1960.0,13.0,-37.6899,144.87418,3296.0,802.0,108.0,3,1.0,4.0,1,0,0,13.5985975564007
5278,2017,1930.0,10.0,-37.89561,145.07502,4442.0,627.0,132.0,3,1.0,2.0,1,0,0,14.26083719949757
5279,2016,2007.0,13.0,-37.9307,145.0379,6795.0,123.0,90.0,2,2.0,1.0,0,1,0,13.415032991367148
5280,2017,1960.0,3.0,-37.83547,144.98844,14887.0,0.0,43.0,1,1.0,1.0,0,0,1,12.948009990259552
5281,2018,1990.0,44.0,-37.41953,144.98206,3988.0,683.0,146.0,3,2.0,2.0,1,0,0,12.971540487669746
5282,2017,1925.0,7.0,-37.75231,144.99023,8870.0,495.0,120.0,4,1.0,2.0,1,0,0,14.301633569089892
5283,2017,1960.0,14.0,-37.91289,145.08065,10969.0,669.0,138.0,3,2.0,2.0,0,1,0,14.04662227892766
5284,2016,2000.0,5.0,-37.8428,145.0171,7217.0,0.0,291.0,3,3.0,2.0,0,1,0,14.790070197962406
5285,2016,1930.0,6.0,-37.8112,145.057,10331.0,957.0,400.0,5,4.0,4.0,1,0,0,15.394489262913666
5286,2016,1990.0,6.0,-37.8042,145.0279,10331.0,670.0,346.0,4,3.0,4.0,1,0,0,14.755517816455745
5287,2016,1925.0,9.0,-37.8479,145.0557,10412.0,652.0,230.0,4,2.0,2.0,1,0,0,14.680928959464673
5288,2016,1959.0,6.0,-37.8064,145.0608,10331.0,674.0,281.0,5,2.0,2.0,1,0,0,14.77102200299171
5289,2017,1960.0,11.0,-37.69795,144.94285,8870.0,697.0,131.27,3,1.0,2.0,1,0,0,13.567049198665774
5290,2016,1910.0,9.0,-37.7418,144.9934,14577.0,566.0,143.0,3,1.0,2.0,1,0,0,13.955272500339433
5291,2017,1915.0,11.0,-37.8723,145.0387,8801.0,711.0,196.0,3,2.0,2.0,1,0,0,14.518608069377388
5292,2017,2014.0,11.0,-37.713,145.0108,21650.0,91.0,84.0,2,1.0,1.0,0,1,0,13.102160670086809
5293,2017,1960.0,4.0,-37.77341,144.9013,6567.0,1727.0,82.0,2,1.0,1.0,0,0,1,12.961020226995565
5294,2017,2003.0,21.0,-37.61562,144.92606,5833.0,568.0,147.0,3,2.0,2.0,1,0,0,13.271645080120082
5295,2017,1950.0,14.0,-37.93014,145.05565,10969.0,753.0,120.0,3,1.0,4.0,1,0,0,14.17318500223609
5296,2016,1980.0,13.0,-37.7465,144.876,5629.0,672.0,132.0,3,2.0,3.0,1,0,0,13.556739829006913
5297,2016,1960.0,12.0,-37.6985,144.9615,5070.0,605.0,103.0,3,1.0,1.0,1,0,0,13.279367126213993
5298,2018,1910.0,4.0,-37.77202,144.90731,6567.0,272.0,101.0,3,1.0,1.0,1,0,0,13.864300722133706
5299,2018,2012.0,41.0,-38.1388,145.21485,8743.0,10120.0,116.0,3,2.0,1.0,1,0,0,13.142166004700508
5300,2017,1900.0,3.0,-37.7956,144.93419,5263.0,176.0,212.0,3,2.0,2.0,1,0,0,14.380824367014334
5301,2016,2008.0,8.0,-37.7513,144.8925,9264.0,503.0,160.0,4,2.0,2.0,1,0,0,14.058456736574664
5302,2016,1960.0,5.0,-37.7598,144.9655,11918.0,1080.0,66.0,2,1.0,1.0,0,0,1,13.104199406776658
5303,2016,1955.0,13.0,-37.7675,144.8414,4217.0,615.0,133.0,4,1.0,2.0,1,0,0,13.508985397711013
5304,2017,1965.0,14.0,-37.89757,145.11825,13366.0,1028.0,181.0,3,1.0,2.0,1,0,0,14.508657738524219
5305,2016,1965.0,7.0,-37.8167,144.8965,6543.0,428.0,100.0,3,2.0,2.0,1,0,0,13.67739725583464
5306,2018,1984.0,16.0,-37.71482,144.80286,3656.0,695.0,243.0,4,2.0,3.0,1,0,0,13.407542319637992
5307,2017,1998.0,27.0,-38.0436,145.1305,2076.0,241.0,95.0,2,1.0,1.0,0,0,1,13.270783382522602
5308,2017,1983.0,15.0,-37.88496,144.66332,16166.0,534.0,101.0,4,1.0,4.0,1,0,0,13.028052697933088
5309,2017,1972.0,20.0,-37.98346,145.06313,6162.0,128.0,72.0,2,1.0,1.0,0,0,1,13.369223455335854
5310,2016,1950.0,8.0,-37.8263,144.8775,1223.0,502.0,104.0,2,1.0,2.0,1,0,0,13.652991628466498
5311,2016,1970.0,14.0,-37.9436,145.0027,5454.0,0.0,61.0,2,1.0,1.0,0,0,1,13.122363377404328
5312,2017,2014.0,15.0,-37.89273,144.72559,15542.0,312.0,185.0,3,2.0,2.0,1,0,0,13.16158409055761
5313,2018,2010.0,15.0,-37.90557,144.7413,15542.0,512.0,186.0,4,2.0,2.0,1,0,0,13.548937448722729
5314,2016,1977.0,10.0,-37.8124,145.0916,5682.0,122.0,97.0,2,1.0,1.0,0,0,1,13.599839021488766
5315,2016,1880.0,2.0,-37.8365,144.9631,5943.0,181.0,117.0,3,1.0,1.0,1,0,0,14.155547860749984
5316,2017,1950.0,16.0,-37.94763,145.02717,4794.0,591.0,100.0,2,1.0,2.0,1,0,0,13.955272500339433
5317,2016,1990.0,8.0,-37.8284,144.8861,1223.0,389.0,158.0,4,2.0,0.0,1,0,0,13.652991628466498
5318,2017,1900.0,2.0,-37.79798,144.97324,6786.0,104.0,82.0,3,2.0,0.0,1,0,0,14.151982794585487
5319,2016,1900.0,6.0,-37.8582,144.9913,13240.0,657.0,312.0,5,4.0,4.0,1,0,0,15.29711509888849
5320,2017,1980.0,32.0,-37.9994,145.25724,3728.0,787.0,124.0,3,2.0,2.0,1,0,0,13.37700559577791
5321,2017,1970.0,8.0,-37.8339,144.8716,5498.0,540.0,113.0,4,2.0,4.0,1,0,0,13.770513192033539
5322,2017,1910.0,8.0,-37.8279,145.07403,3265.0,359.0,119.0,3,2.0,1.0,1,0,0,14.473030560881067
5323,2016,1950.0,8.0,-37.8269,145.0496,6482.0,431.0,120.0,3,2.0,2.0,1,0,0,14.417090544998729
5324,2016,1950.0,10.0,-37.7478,145.0477,2947.0,592.0,191.0,4,2.0,1.0,1,0,0,13.816010433005925
5325,2016,1955.0,9.0,-37.7882,144.8784,3873.0,239.0,121.0,3,2.0,1.0,1,0,0,13.488394416267086
5326,2017,2004.0,18.0,-37.68175,144.74087,5556.0,704.0,230.0,4,2.0,2.0,1,0,0,13.511021367196111
5327,2016,2013.0,12.0,-37.8882,145.0666,4442.0,5289.0,70.0,2,2.0,1.0,0,0,1,13.122363377404328
5328,2017,1940.0,10.0,-37.79127,144.83713,3755.0,573.0,198.0,3,2.0,2.0,1,0,0,13.883169206438088
5329,2016,1930.0,5.0,-37.7813,144.9371,1052.0,337.0,153.0,3,2.0,1.0,1,0,0,14.044238487572384
5330,2016,2005.0,2.0,-37.8044,144.9566,6821.0,0.0,85.0,2,1.0,1.0,0,0,1,13.301346032932768
5331,2017,1970.0,17.0,-37.89965,145.17135,15321.0,768.0,169.0,4,2.0,2.0,1,0,0,14.071701963324685
5332,2016,2002.0,5.0,-37.7706,144.9608,11918.0,0.0,89.0,2,1.0,2.0,0,0,1,13.292106151991423
5333,2016,1890.0,5.0,-37.7624,144.9671,11918.0,365.0,209.0,4,3.0,1.0,1,0,0,14.22097566607244
5334,2017,2006.0,13.0,-37.82825,145.15816,5713.0,926.0,292.0,4,2.0,3.0,1,0,0,14.47819853103951
5335,2016,1907.0,8.0,-37.826,145.0498,6482.0,640.0,232.0,4,2.0,2.0,1,0,0,14.946912669455374
5336,2017,2002.0,7.0,-37.73572,144.97256,11204.0,441.0,255.0,4,2.0,2.0,1,0,0,13.835313185260453
5337,2016,1960.0,8.0,-37.7369,144.9637,11204.0,576.0,147.0,4,1.0,1.0,1,0,0,13.63877337946422
5338,2017,2016.0,7.0,-37.811,144.8844,6543.0,542.0,211.0,3,2.0,2.0,1,0,0,14.187074114396758
5339,2016,2009.0,11.0,-37.8982,145.0488,7822.0,166.0,170.0,2,2.0,1.0,0,1,0,13.742939865129438
5340,2017,1995.0,22.0,-37.68001,145.16,4258.0,879.0,235.0,4,2.0,2.0,1,0,0,13.764217263576723
5341,2017,1950.0,17.0,-37.91883,145.11209,5837.0,852.0,117.0,3,1.0,1.0,1,0,0,13.819502579233811
5342,2016,1960.0,14.0,-37.7419,145.083,2698.0,669.0,163.0,4,3.0,2.0,1,0,0,13.825460888817442
5343,2018,1980.0,32.0,-37.67725,144.55421,6065.0,796.0,132.0,3,2.0,4.0,1,0,0,13.15773052124162
5344,2016,1880.0,3.0,-37.8447,144.9523,3280.0,153.0,180.0,4,2.0,1.0,1,0,0,14.648419680899378
5345,2017,1994.0,24.0,-37.93609,145.24614,11667.0,505.0,150.0,4,2.0,2.0,1,0,0,13.670484785914017
5346,2017,1970.0,5.0,-37.75948,144.94758,7082.0,54.0,60.0,2,1.0,1.0,0,0,1,13.038981768465277
5347,2016,1920.0,8.0,-37.7432,144.9768,11204.0,412.0,160.0,4,1.0,1.0,1,0,0,13.744014556259204
5348,2017,1940.0,2.0,-37.82324,144.99174,14949.0,92.0,141.0,2,2.0,2.0,0,0,1,14.326836056771915
5349,2016,1960.0,12.0,-37.7077,144.9438,2606.0,568.0,115.0,3,1.0,1.0,1,0,0,13.514405465180353
5350,2016,2000.0,8.0,-37.8855,145.001,4898.0,125.0,200.0,4,2.0,2.0,1,0,0,13.8224861717007
5351,2017,1970.0,8.0,-37.7237,144.92232,7485.0,0.0,35.0,1,1.0,1.0,0,0,1,12.458774999085929
5352,2018,2008.0,7.0,-37.74319,144.97717,11204.0,182.0,118.0,3,2.0,1.0,1,0,0,13.604789526648622
5353,2018,1950.0,18.0,-37.95947,145.04364,9758.0,365.0,168.0,4,2.0,2.0,1,0,0,13.955272500339433
5354,2017,1965.0,23.0,-37.96437,145.18405,11806.0,687.0,151.0,3,1.0,1.0,1,0,0,13.579788224443204
5355,2017,1980.0,14.0,-37.74306,144.76679,1899.0,566.0,126.0,3,1.0,3.0,1,0,0,13.226723392728571
5356,2016,1970.0,11.0,-37.8811,145.0524,8801.0,0.0,74.0,2,1.0,1.0,0,0,1,13.081541382884074
5357,2016,2007.0,6.0,-37.7708,145.0054,11364.0,286.0,188.0,3,2.0,2.0,1,0,0,14.139404012378627
5358,2016,2003.0,10.0,-37.8125,145.0849,5682.0,219.0,164.0,3,2.0,2.0,0,1,0,14.128129115706086
5359,2016,1960.0,11.0,-37.8186,145.0892,5457.0,170.0,78.0,2,1.0,1.0,0,0,1,13.56512427025619
5360,2016,1950.0,8.0,-37.7509,144.8922,9264.0,533.0,127.0,4,1.0,2.0,1,0,0,13.922569630257682
5361,2018,1983.0,23.0,-37.77936,145.26143,1705.0,1187.0,190.0,4,2.0,2.0,1,0,0,13.825460888817442
5362,2017,2015.0,26.0,-37.6178,145.0191,2940.0,680.0,228.0,4,2.0,2.0,1,0,0,13.687677186454389
5363,2016,2005.0,14.0,-37.7068,144.8963,1071.0,149.0,19.0,3,2.0,1.0,0,1,0,13.184398768323781
5364,2016,1900.0,8.0,-37.8859,144.9994,4898.0,275.0,119.0,3,1.0,2.0,1,0,0,13.779883380321124
5365,2017,2002.0,24.0,-37.9046,145.2684,11667.0,612.0,236.0,4,2.0,2.0,1,0,0,13.710150042306449
5366,2017,2011.0,8.0,-37.8607,145.0116,6923.0,0.0,85.0,2,2.0,1.0,0,0,1,13.517778149658993
5367,2017,1950.0,11.0,-37.7068,145.0193,21650.0,371.0,112.0,3,1.0,2.0,1,0,0,13.312983737012978
5368,2017,1960.0,13.0,-37.7676,144.8307,4217.0,546.0,145.0,3,1.0,1.0,1,0,0,13.102160670086809
5369,2018,1970.0,20.0,-37.97644,145.05597,6162.0,540.0,114.0,4,1.0,4.0,1,0,0,14.054527458434775
5370,2017,1960.0,14.0,-37.89187,145.11049,13366.0,708.0,150.0,4,3.0,2.0,1,0,0,14.117095535585046
5371,2016,1910.0,6.0,-37.7627,144.9986,11364.0,297.0,108.0,2,1.0,1.0,1,0,0,14.108180171927094
5372,2017,2015.0,13.0,-37.7166,144.97665,5070.0,308.0,203.0,4,3.0,2.0,1,0,0,13.592367006650065
5373,2017,1960.0,14.0,-37.86198,145.139,13366.0,660.0,133.0,3,2.0,2.0,1,0,0,14.156259351352746
5374,2018,1930.0,3.0,-37.84305,144.98701,14887.0,217.0,175.0,3,2.0,0.0,1,0,0,14.585618779660347
5375,2017,1920.0,5.0,-37.7621,144.9595,11918.0,325.0,150.0,3,1.0,0.0,1,0,0,14.227620208791107
5376,2018,1960.0,18.0,-37.95502,145.06185,9758.0,784.0,120.0,3,2.0,2.0,1,0,0,13.997832114758229
5377,2017,1930.0,8.0,-37.84403,145.09545,8920.0,947.0,225.0,4,2.0,3.0,1,0,0,14.73180128983843
5378,2017,2010.0,30.0,-37.69104,144.54532,3122.0,576.0,189.0,4,2.0,2.0,1,0,0,13.030248088496522
5379,2017,1985.0,32.0,-37.58442,144.75565,14092.0,754.0,131.0,3,1.0,4.0,1,0,0,13.071070083016778
5380,2016,1994.0,11.0,-37.8886,145.052,7822.0,158.0,106.0,2,1.0,1.0,0,1,0,13.658856747918897
5381,2016,1980.0,13.0,-37.7479,144.8763,5629.0,544.0,233.0,4,2.0,2.0,1,0,0,13.503535792943449
5382,2016,1890.0,7.0,-37.8078,144.8972,2417.0,137.0,98.0,3,1.0,0.0,1,0,0,13.785051350479566
5383,2017,1970.0,15.0,-37.8231,145.17911,4973.0,149.0,84.0,2,1.0,1.0,0,0,1,13.423948355025102
5384,2018,1900.0,5.0,-37.77018,144.99969,11364.0,130.0,73.0,2,1.0,1.0,1,0,0,13.753635154246187
5385,2017,2013.0,14.0,-37.91783,145.0816,10969.0,335.0,239.0,3,2.0,2.0,0,1,0,14.0623706358958
5386,2016,1970.0,10.0,-37.75,144.8858,588.0,614.0,316.0,7,2.0,2.0,1,0,0,14.077874822431765
5387,2017,1970.0,12.0,-37.7787,145.0918,4480.0,135.0,76.0,2,1.0,2.0,0,1,0,13.304518253641184
5388,2016,2014.0,6.0,-37.7881,144.8838,7570.0,65.0,80.0,2,2.0,1.0,0,1,0,12.92391243868049
5389,2016,1998.0,6.0,-37.8557,145.0264,4836.0,617.0,285.0,3,2.0,2.0,1,0,0,15.071838592624138
5390,2016,1960.0,13.0,-37.7025,144.9504,8870.0,0.0,96.0,3,1.0,2.0,1,0,0,12.948009990259552
5391,2016,2001.0,11.0,-37.8354,145.1001,5457.0,641.0,286.0,5,2.0,2.0,1,0,0,14.496078956317358
5392,2016,2000.0,2.0,-37.7969,144.9669,6786.0,0.0,70.0,2,1.0,1.0,0,0,1,13.465953081794405
5393,2016,1975.0,15.0,-37.7392,144.8241,1202.0,597.0,114.0,3,1.0,4.0,1,0,0,13.151922179645874
5394,2018,1910.0,5.0,-37.76392,144.9662,11918.0,241.0,113.0,2,1.0,0.0,1,0,0,13.785051350479566
5395,2017,1935.0,20.0,-37.9839,145.05638,6162.0,741.0,141.0,4,3.0,2.0,1,0,0,14.403297222866392
5396,2016,1950.0,12.0,-37.7689,145.099,4480.0,585.0,180.0,3,2.0,1.0,1,0,0,13.805460222110773
5397,2017,1900.0,5.0,-37.79758,144.90246,7570.0,403.0,97.0,4,1.0,2.0,1,0,0,14.018451401960965
5398,2016,1960.0,9.0,-37.7512,145.017,14577.0,594.0,92.0,3,1.0,1.0,1,0,0,13.444446876573442
5399,2017,1950.0,12.0,-37.8493,145.1283,5678.0,665.0,209.0,6,2.0,2.0,1,0,0,14.279873307319924
5400,2017,1925.0,7.0,-37.88261,144.98467,8989.0,544.0,161.0,4,2.0,1.0,1,0,0,14.603967918328545
5401,2016,1950.0,7.0,-37.8224,144.8818,6543.0,341.0,132.0,3,1.0,2.0,1,0,0,13.568970428843668
5402,2016,1993.0,11.0,-37.8833,145.0697,8801.0,337.0,146.0,3,2.0,1.0,1,0,0,14.006130917572923
5403,2017,1920.0,6.0,-37.81038,144.89389,6543.0,1087.0,388.5,6,3.0,2.0,1,0,0,14.71159858252091
5404,2016,1950.0,14.0,-37.9401,145.0083,5454.0,414.0,209.0,4,3.0,2.0,1,0,0,14.369395671190711
5405,2017,1888.0,3.0,-37.8487,144.9511,3280.0,0.0,64.0,1,1.0,1.0,0,0,1,13.9108207377686
5406,2017,2012.0,23.0,-37.79773,145.26956,11925.0,857.0,285.0,5,3.0,3.0,1,0,0,13.981024996441848
5407,2016,1900.0,6.0,-37.7604,144.9488,7082.0,206.0,98.0,2,1.0,1.0,1,0,0,13.617059619240436
5408,2017,1960.0,17.0,-37.98489,145.04116,5366.0,633.0,116.0,2,1.0,4.0,1,0,0,14.20077295875492
5409,2017,2015.0,16.0,-37.94996,145.0452,4794.0,501.0,312.0,5,3.0,2.0,1,0,0,14.389874202534253
5410,2018,1920.0,7.0,-37.75762,145.01134,8870.0,353.0,104.0,3,1.0,1.0,1,0,0,13.815510557964274
5411,2017,1940.0,6.0,-37.7909,144.8884,7570.0,657.0,92.0,2,1.0,2.0,1,0,0,13.764217263576723
5412,2017,2012.0,26.0,-37.61851,145.02045,2940.0,547.0,228.0,4,2.0,2.0,1,0,0,13.500799813124575
5413,2017,1910.0,8.0,-37.8411,145.062,8920.0,572.0,150.0,4,1.0,3.0,1,0,0,14.56219850545225
5414,2016,1900.0,6.0,-37.7748,144.929,6567.0,269.0,109.0,2,1.0,1.0,1,0,0,13.867153791116113
5415,2016,1965.0,14.0,-37.7203,144.8755,3464.0,0.0,145.0,3,2.0,1.0,1,0,0,13.500799813124575
5416,2017,1978.0,18.0,-37.674,145.0638,10529.0,659.0,185.0,4,2.0,2.0,1,0,0,13.44154411691548
5417,2016,1976.0,8.0,-37.7463,144.9635,11204.0,0.0,62.0,1,1.0,1.0,0,0,1,12.392552212472792
5418,2016,1950.0,3.0,-37.8406,145.0035,14887.0,0.0,42.0,1,1.0,0.0,0,0,1,12.813117127036707
5419,2018,1970.0,9.0,-37.84061,144.84692,5132.0,557.0,111.0,3,1.0,3.0,1,0,0,13.527828485512494
5420,2018,1982.0,25.0,-38.00074,145.20956,10894.0,519.0,130.0,3,2.0,1.0,1,0,0,13.253391639810733
5421,2016,2005.0,8.0,-37.8413,144.8741,5498.0,0.0,50.0,1,1.0,1.0,0,0,1,12.721885810807203
5422,2017,1890.0,8.0,-37.8269,145.0661,8920.0,790.0,251.0,4,2.0,1.0,1,0,0,15.082458161451598
5423,2018,1960.0,8.0,-37.71734,144.94268,7485.0,537.0,106.0,3,1.0,2.0,1,0,0,13.534473028231162
5424,2016,1990.0,3.0,-37.8334,144.9867,14887.0,181.0,148.0,3,2.0,1.0,0,1,0,14.19394699368452
5425,2017,1985.0,16.0,-37.72086,144.794,3656.0,660.0,177.0,4,2.0,2.0,1,0,0,13.487006490992238
5426,2017,1978.0,13.0,-37.7482,144.877,5629.0,540.0,188.0,4,2.0,1.0,1,0,0,13.612169633946245
5427,2017,1960.0,26.0,-37.7753,145.31266,8280.0,886.0,120.0,3,1.0,2.0,1,0,0,13.453104939316557
5428,2016,1960.0,13.0,-37.6979,144.9335,8870.0,640.0,144.0,3,1.0,3.0,1,0,0,13.321214236149494
5429,2016,1930.0,8.0,-37.7561,144.9718,11204.0,370.0,130.0,3,1.0,1.0,1,0,0,13.607255619143816
5430,2017,1990.0,18.0,-37.85703,144.68212,13830.0,688.0,127.0,3,1.0,2.0,1,0,0,13.151922179645874
5431,2016,1915.0,11.0,-37.8755,145.0523,8801.0,0.0,223.0,4,2.0,3.0,1,0,0,14.672051285432655
5432,2016,1970.0,11.0,-37.7107,145.0317,21650.0,750.0,103.0,3,1.0,1.0,1,0,0,13.432784936825598
5433,2017,1970.0,12.0,-37.90168,145.11081,2547.0,622.0,122.0,2,1.0,3.0,1,0,0,13.955272500339433
5434,2017,1990.0,18.0,-37.65116,145.05439,10529.0,531.0,122.0,5,3.0,1.0,1,0,0,13.301346032932768
5435,2018,2017.0,46.0,-37.49024,144.58636,3376.0,1011.0,231.0,4,3.0,2.0,1,0,0,13.753635154246187
5436,2017,1930.0,32.0,-37.79977,145.37222,3532.0,2385.0,127.0,3,1.0,4.0,1,0,0,13.337474757021274
5437,2017,2007.0,32.0,-37.67234,144.54543,6065.0,888.0,210.0,4,2.0,2.0,1,0,0,13.353475098367715
5438,2016,1975.0,3.0,-37.7902,144.97,3106.0,0.0,76.0,2,1.0,1.0,0,0,1,13.253391639810733
5439,2016,2014.0,7.0,-37.8194,144.8826,6543.0,0.0,141.0,3,3.0,1.0,0,1,0,13.337474757021274
5440,2016,1930.0,4.0,-37.8543,145.0024,7717.0,183.0,71.0,2,1.0,1.0,1,0,0,13.721199878493033
5441,2017,1998.0,2.0,-37.83631,144.95536,5943.0,81.0,137.0,3,2.0,2.0,1,0,0,14.357834848789636
5442,2016,2000.0,10.0,-37.7261,144.9336,7485.0,111.0,84.0,2,1.0,1.0,1,0,0,13.172105469299144
5443,2016,1940.0,13.0,-37.9243,145.0376,6795.0,296.0,103.0,2,1.0,1.0,1,0,0,13.658856747918897
5444,2016,2009.0,10.0,-37.718,144.94,7485.0,180.0,98.0,3,1.0,1.0,0,0,1,13.279367126213993
5445,2016,2007.0,8.0,-37.7815,145.0403,5549.0,719.0,407.0,4,3.0,3.0,1,0,0,14.769097074582126
5446,2017,2012.0,14.0,-37.7881,145.1371,9028.0,233.0,175.0,3,2.0,2.0,0,1,0,13.912818740431272
5447,2016,1950.0,9.0,-37.7365,145.0173,14577.0,654.0,150.0,4,3.0,2.0,1,0,0,14.04662227892766
5448,2016,2000.0,4.0,-37.7723,144.9761,5533.0,104.0,118.0,3,1.0,2.0,1,0,0,13.813508555293602
5449,2017,1999.0,5.0,-37.81442,145.01531,11308.0,109.0,109.5,3,2.0,1.0,1,0,0,13.9108207377686
5450,2017,1935.0,9.0,-37.7506,144.99,14577.0,521.0,146.0,4,1.0,2.0,1,0,0,13.8878312195439
5451,2016,1880.0,2.0,-37.8056,144.993,4019.0,113.0,110.0,3,2.0,1.0,1,0,0,13.997832114758229
5452,2016,1980.0,12.0,-37.8955,145.073,4442.0,161.0,89.0,2,1.0,1.0,0,0,1,13.514405465180353
5453,2017,1910.0,5.0,-37.80697,144.8928,2417.0,152.0,91.0,2,1.0,1.0,1,0,0,13.62918097977278
5454,2017,2017.0,5.0,-37.77004,145.0093,11364.0,375.0,287.0,4,3.0,2.0,1,0,0,14.626440774180603
5455,2016,1978.0,6.0,-37.775,144.932,6567.0,683.0,232.0,4,2.0,2.0,1,0,0,14.108180171927094
5456,2017,1975.0,20.0,-37.64463,145.04155,10926.0,553.0,117.0,3,2.0,2.0,1,0,0,13.122363377404328
5457,2017,2010.0,35.0,-38.08981,145.17353,8060.0,550.0,172.0,4,2.0,2.0,1,0,0,13.17115354157376
5458,2018,1928.0,7.0,-37.88349,144.98711,8989.0,548.0,153.0,3,2.0,3.0,1,0,0,14.71159858252091
5459,2016,1920.0,6.0,-37.7515,144.9857,8870.0,397.0,97.0,3,2.0,2.0,1,0,0,14.050582680143757
5460,2017,1890.0,2.0,-37.7965,144.9543,2309.0,183.0,168.0,3,2.0,1.0,1,0,0,14.799459938312244
5461,2017,1890.0,7.0,-37.8078,144.8846,2417.0,386.0,218.0,5,3.0,1.0,1,0,0,14.058456736574664
5462,2017,1930.0,15.0,-37.95685,145.01977,4497.0,503.0,168.0,4,2.0,2.0,1,0,0,14.214286677921642
5463,2017,1890.0,5.0,-37.80053,145.03529,10331.0,339.0,142.0,3,1.0,1.0,1,0,0,14.376268550478473
5464,2016,1890.0,6.0,-37.7798,144.9952,11364.0,247.0,160.0,3,1.0,1.0,1,0,0,14.352003928478842
5465,2016,1950.0,10.0,-37.7427,144.9226,3284.0,722.0,196.0,3,2.0,4.0,1,0,0,14.22097566607244
5466,2017,1960.0,14.0,-37.73073,144.79734,14042.0,583.0,130.0,3,1.0,2.0,1,0,0,13.573438996764546
5467,2016,1972.0,8.0,-37.7598,144.9128,9264.0,0.0,93.0,2,1.0,2.0,0,0,1,13.314635265051452
5468,2017,1985.0,11.0,-37.8614,144.81931,5301.0,530.0,148.0,3,2.0,3.0,1,0,0,13.724491159577106
5469,2016,1925.0,14.0,-37.9033,145.1006,3224.0,670.0,118.0,3,1.0,1.0,1,0,0,13.687677186454389
5470,2017,2000.0,4.0,-37.7897,144.9228,5263.0,0.0,86.0,2,1.0,1.0,0,0,1,13.122363377404328
5471,2016,1930.0,5.0,-37.7572,144.9687,11918.0,311.0,108.0,2,1.0,0.0,1,0,0,13.8878312195439
5472,2016,1999.0,13.0,-37.7743,144.8425,4217.0,786.0,295.0,5,2.0,1.0,1,0,0,13.815510557964274
5473,2017,2004.0,5.0,-37.75465,144.94144,7082.0,600.0,180.0,4,2.0,2.0,1,0,0,14.038654109278484
5474,2017,1900.0,2.0,-37.8353,144.9599,5943.0,438.0,2.0,2,1.0,0.0,0,0,1,13.38472764187182
5475,2017,1960.0,12.0,-37.7681,145.1092,5420.0,725.0,120.0,3,1.0,1.0,1,0,0,14.077874822431765
5476,2018,1990.0,14.0,-37.73152,144.82612,1202.0,526.0,186.0,4,2.0,2.0,1,0,0,13.592367006650065
5477,2017,1950.0,4.0,-37.77274,144.90328,6567.0,561.0,241.0,4,3.0,2.0,1,0,0,14.403297222866392
5478,2017,1945.0,9.0,-37.73752,145.05228,2947.0,583.0,92.5,3,1.0,0.0,1,0,0,13.592367006650065
5479,2017,2017.0,8.0,-37.72034,144.93788,7485.0,256.0,190.0,3,2.0,2.0,1,0,0,13.923467699469366
5480,2017,1970.0,23.0,-37.79587,145.2683,11925.0,880.0,225.0,4,2.0,2.0,1,0,0,13.745088093667729
5481,2018,2002.0,11.0,-37.92025,145.03482,6795.0,359.0,204.0,3,2.0,1.0,0,1,0,14.115615150414612
5482,2016,1960.0,3.0,-37.8215,145.0054,14949.0,197.0,80.0,2,1.0,1.0,1,0,0,13.950915194970477
5483,2017,2009.0,14.0,-37.7218,144.8837,3464.0,239.0,134.0,3,2.0,2.0,0,1,0,13.458835614025542
5484,2016,1960.0,12.0,-37.712,144.9719,5070.0,592.0,103.0,3,6.0,2.0,1,0,0,13.529160930746272
5485,2016,2007.0,14.0,-37.794,145.1178,9028.0,336.0,176.0,4,2.0,2.0,1,0,0,13.957010120237973
5486,2016,1950.0,13.0,-37.9256,145.0374,6795.0,624.0,143.0,3,1.0,2.0,1,0,0,14.130321297804308
5487,2016,1997.0,11.0,-37.819,145.0888,5457.0,88.0,92.0,2,2.0,1.0,0,1,0,13.554794933742308
5488,2017,1920.0,10.0,-37.89204,145.06086,7822.0,483.0,171.0,3,2.0,1.0,1,0,0,14.425276129585168
5489,2017,1930.0,5.0,-37.75772,144.94349,7082.0,501.0,495.0,2,1.0,2.0,1,0,0,14.018451401960965
5490,2017,1965.0,12.0,-37.7197,144.99295,21650.0,482.0,109.0,3,1.0,1.0,1,0,0,13.534473028231162
